time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.477604,0.009970577,0.012087105,0.028682588,-7.64182663,3.890133381,-4.66865015
0.48123,0.009969113,0.010914699,0.028469736,-7.675743103,3.858589888,-4.701713562
0.5016,0.013478697,0.004849301,0.023149224,-7.625843525,3.803577185,-4.727137089
0.5016,0.013478697,0.004849301,0.023149224,-7.625843525,3.803577185,-4.727137089
0.505172,0.015502491,0.005168809,0.020383105,-7.608786106,3.827804804,-4.750200272
0.510049,0.015397308,0.00527434,0.018147504,-7.5709548,3.829997778,-4.729525089
0.513175,0.015396052,0.006764814,0.017295627,-7.556494236,3.837267637,-4.705517292
0.517267,0.015077861,0.007403847,0.014637246,-7.528820992,3.865851641,-4.708600044
0.521205,0.014335259,0.007934879,0.013996865,-7.498313427,3.876042843,-4.725216866
0.526297,0.012738024,0.006022099,0.013040117,-7.481964111,3.879431963,-4.718841553
0.537498,0.006350947,0.006233012,0.007931368,-7.436774731,3.933200836,-4.690525532
0.541234,0.005713156,0.005594104,0.006654676,-7.425407887,3.972940683,-4.685340405
0.545216,0.003692398,0.005806438,0.006333979,-7.436047554,4.003970146,-4.641842842
0.549828,0.001031472,0.005063054,0.005802662,-7.445739746,4.002303123,-4.660319328
0.555262,-0.001559603,0.002525427,0.006334308,-7.459833622,4.002124786,-4.66004324
0.562029,-0.004076995,-0.0021768,0.005801861,-7.472497463,3.996723652,-4.675795078
0.566029,-0.004610696,-0.003982909,0.006865687,-7.481470108,3.987744808,-4.715002537
0.570353,-0.004185014,-0.004303641,0.006440393,-7.494022369,3.96545577,-4.72500658
0.575395,-0.003120923,-0.004303508,0.005376176,-7.480060577,3.944617987,-4.746871948
0.582031,-0.002162995,-0.004516486,0.003779845,-7.46302557,3.896150589,-4.800352573
0.582031,-0.002162995,-0.004516486,0.003779845,-7.46302557,3.896150589,-4.800352573
0.594807,-0.003333637,-0.002282131,0.001545247,-7.437234402,3.882577419,-4.735701561
0.597997,-0.003864416,0.001122707,5.50E-05,-7.417377472,3.869736671,-4.757790089
0.602113,-0.006099278,0.001549563,-0.001965475,-7.415212154,3.851355314,-4.744971275
0.606047,-0.007058403,0.003038937,-0.003775851,-7.43675375,3.839197874,-4.725487709
0.610389,-0.008122227,0.001977917,-0.004520131,-7.466552734,3.869475126,-4.734019756
0.613969,-0.009399686,0.002507366,-0.003350425,-7.474601746,3.876037359,-4.732876778
0.619587,-0.010889594,0.002826629,-0.004201801,-7.487633705,3.890577078,-4.726194859
0.622005,-0.011528261,0.004635793,-0.005052914,-7.509872913,3.904145002,-4.722394466
0.626017,-0.011527997,0.002507636,-0.005691829,-7.533063889,3.944856405,-4.709558964
0.630466,-0.012060106,5.98E-05,-0.005159724,-7.552699566,3.950915575,-4.705518246
0.642111,-0.012379371,-0.005793413,-0.001221982,-7.600737572,3.993807077,-4.701952457
0.645876,-0.013443724,-0.007496294,-0.000583453,-7.585829258,3.999139547,-4.708131313
0.650985,-0.013975831,-0.007815562,0.000480765,-7.568556309,3.995019674,-4.722630024
0.654002,-0.014507941,-0.010263268,0.000906461,-7.537559032,3.99114275,-4.747111321
0.658668,-0.015465606,-0.01068922,0.001225444,-7.517921925,3.998650074,-4.775389194
0.665985,-0.017382026,-0.007495902,0.002077081,-7.483379364,3.956002951,-4.71953249
0.665985,-0.017382026,-0.007495902,0.002077081,-7.483379364,3.956002951,-4.71953249
0.671023,-0.018977666,-0.005261439,0.002077082,-7.474859238,3.929601908,-4.733082771
0.67402,-0.020999545,-0.004303773,0.003034881,-7.458056927,3.909237862,-4.752103329
0.678806,-0.022170322,-0.002494603,0.003141295,-7.454743385,3.884280682,-4.770163536
0.682133,-0.023553805,-0.001430253,0.002183511,-7.473435879,3.891061783,-4.758520126
0.693853,-0.025682244,-0.001323841,-0.003137572,-7.497097969,3.858347654,-4.762560844
0.711039,-0.028343594,-0.00345148,-0.008245025,-7.488568783,3.849871635,-4.779438019
0.714032,-0.027597949,-0.005687372,-0.009097327,-7.49615097,3.847442865,-4.761370659
0.722009,-0.029513309,-0.01068881,-0.011225772,-7.50797987,3.86076951,-4.761137486
0.726023,-0.030150628,-0.010264082,-0.011649215,-7.513200283,3.880611897,-4.724815369
0.7312,-0.031748299,-0.011114646,-0.01356547,-7.526649475,3.89975214,-4.682698727
0.73402,-0.031429034,-0.011753186,-0.015376093,-7.54016161,3.922564268,-4.672715664
0.738696,-0.030790502,-0.012498133,-0.014950409,-7.549389839,3.934438229,-4.671289921
0.741991,-0.029938057,-0.0133495,-0.014950423,-7.568565845,3.954534769,-4.650882244
0.746013,-0.031216189,-0.013562347,-0.01420546,-7.563824177,3.99065733,-4.638727188
0.758806,-0.031003341,-0.015584486,-0.012290019,-7.569975853,4.021432877,-4.693153381
0.76589,-0.029407008,-0.017606393,-0.009842158,-7.573523045,4.002294064,-4.726434231
0.76589,-0.029407008,-0.017606393,-0.009842158,-7.573523045,4.002294064,-4.726434231
0.770364,-0.028662072,-0.019520372,-0.010163005,-7.552723885,3.974179983,-4.766324997
0.774041,-0.026852896,-0.021543989,-0.008884354,-7.521468639,3.947281599,-4.816752434
0.778826,-0.025789065,-0.021650426,-0.008565091,-7.48977375,3.915547609,-4.812727451
0.782007,-0.022596013,-0.020799043,-0.008033122,-7.472492218,3.903180599,-4.851689816
0.786043,-0.020041885,-0.019096294,-0.008032985,-7.441493034,3.887426853,-4.869518757
0.790421,-0.018764289,-0.017606379,-0.007288445,-7.428481579,3.869737387,-4.84362793
0.793996,-0.018764812,-0.016116483,-0.006436667,-7.414991379,3.855439663,-4.812236786
0.798916,-0.017381337,-0.013988033,-0.006223822,-7.412357807,3.850808144,-4.793729305
1.023243,-0.020573976,-0.038997207,0.004737606,-7.606651306,3.930318356,-4.625178814
1.127459,-0.006101405,-0.016542161,0.00526976,-7.642860889,3.997916698,-4.59450531
1.131572,-0.003970704,-0.016329985,0.005269757,-7.641662598,4.009543419,-4.59642458
1.135437,-0.002908608,-0.015584497,0.004737922,-7.649241924,4.019009113,-4.589765072
1.140773,-0.000993015,-0.016222239,0.003247601,-7.636680126,4.045958519,-4.594277859
1.143437,-0.001205204,-0.016438143,0.004101511,-7.625107765,4.070896626,-4.578556538
1.147995,-0.000885133,-0.016861429,0.005269754,-7.632669449,4.085883141,-4.600479603
1.151881,0.000284442,-0.018032335,0.005269761,-7.613276482,4.078863144,-4.597124577
1.151881,0.000284442,-0.018032335,0.005269761,-7.613276482,4.078863144,-4.597124577
1.155436,0.00092325,-0.018139025,0.004736976,-7.597416401,4.062638283,-4.613043785
1.159602,0.001455367,-0.017393539,0.002715632,-7.573524952,4.027976036,-4.608541012
1.195589,0.006457184,-0.003771531,-0.006330106,-7.521700859,3.964012384,-4.601887703
1.199699,0.008794741,-0.003771536,-0.006436659,-7.546036243,3.987473726,-4.596889973
1.204248,0.009757855,-0.005475084,-0.006436664,-7.556960583,4.012229919,-4.586902618
1.207974,0.010926903,-0.005899971,-0.006649505,-7.568082333,4.02652216,-4.585247993
1.211486,0.012098213,-0.005154882,-0.007927498,-7.582994938,4.047376156,-4.578583717
1.215494,0.014544988,-0.004942303,-0.00845854,-7.578967571,4.051239491,-4.623034954
1.219661,0.017100712,-0.003877425,-0.010162481,-7.565711498,4.063111305,-4.607582092
1.225003,0.017950758,-0.002388043,-0.010586979,-7.547972202,4.062873363,-4.587386608
1.228022,0.019654306,-0.001536667,-0.01122644,-7.539217472,4.056097507,-4.560502052
1.23162,0.021356134,0.000697931,-0.01346036,-7.551753044,4.034521103,-4.58167696
1.24462,0.022101086,0.005487975,-0.016014624,-7.560979366,3.99088645,-4.594748974
1.248227,0.021675648,0.006657841,-0.016759461,-7.555305481,3.942921162,-4.570037365
1.251582,0.021676324,0.006552194,-0.018143071,-7.550093174,3.919643641,-4.554570675
1.255574,0.021887302,0.006870658,-0.018143078,-7.566648483,3.907791615,-4.520586014
1.255574,0.021887302,0.006870658,-0.018143078,-7.566648483,3.907791615,-4.520586014
1.259653,0.022420064,0.005912478,-0.018888438,-7.574465752,3.89712286,-4.535804749
1.264578,0.022420472,0.003784425,-0.019207297,-7.579676628,3.890334845,-4.557201386
1.271757,0.024016809,0.002933036,-0.020484356,-7.579677582,3.91771102,-4.582158566
1.275572,0.026146041,0.002188082,-0.019738611,-7.591744423,3.944625378,-4.553623676
1.279644,0.026677348,0.000805033,-0.01995226,-7.601685524,3.946799517,-4.562190056
1.283966,0.027955072,-0.000685181,-0.020590125,-7.608072281,3.935167313,-4.536049843
1.295487,0.02880579,-0.004197226,-0.020058664,-7.575418472,3.949220181,-4.572888851
1.299628,0.02965717,-0.002813733,-0.019207289,-7.569266319,3.967162132,-4.563132763
1.304421,0.028699851,-0.002707288,-0.019739803,-7.572809696,3.962062836,-4.599964142
1.307957,0.027528731,-0.002707299,-0.020273115,-7.561448574,3.959877253,-4.585451126
1.311592,0.027528729,-0.002919787,-0.021122335,-7.575181484,3.963768482,-4.567160606
1.315759,0.027528737,-0.002597752,-0.020057967,-7.570502281,3.957694054,-4.545342445
1.319662,0.027315659,-0.003666068,-0.018249085,-7.591984749,3.951890469,-4.556492329
1.323658,0.026039761,-0.004302846,-0.018143065,-7.594111919,3.940731525,-4.551030159
1.328921,0.027209459,-0.003771545,-0.016972434,-7.61729908,3.930561066,-4.545554638
1.332087,0.02731601,-0.005262377,-0.015481871,-7.64120245,3.915781975,-4.542463303
1.332087,0.02731601,-0.005262377,-0.015481871,-7.64120245,3.915781975,-4.542463303
1.343455,0.023591107,-0.009624734,-0.01367337,-7.595057011,3.881125927,-4.525113106
1.349059,0.022420468,-0.010156862,-0.010905587,-7.572098255,3.894454479,-4.558858871
1.355481,0.021674719,-0.009732095,-0.008458821,-7.563350201,3.900285482,-4.54532671
1.360523,0.020522606,-0.010777653,-0.006081942,-7.529830456,3.938719749,-4.555062294
1.364426,0.019973559,-0.012179678,-0.004094583,-7.522181034,3.931523085,-4.547706604
1.369819,0.019122986,-0.012498,-0.003031299,-7.511073589,3.944838762,-4.552238941
1.380439,0.017950755,-0.008347942,0.001012885,-7.526437283,3.977088451,-4.543884277
1.396863,0.009224151,-0.002281227,0.005269756,-7.50656414,3.969329596,-4.533436298
1.400394,0.006883133,-0.002388185,0.005269754,-7.504434109,3.962788582,-4.545551777
1.40441,0.00347577,-0.000471658,0.005801863,-7.518879414,3.948968649,-4.588831425
1.416853,-0.002269422,0.006551397,0.00846241,-7.494260788,3.899544716,-4.631597996
1.420543,-0.001523669,0.00985194,0.008675255,-7.470583916,3.90365386,-4.661324978
1.424404,-0.002269417,0.011127541,0.009526632,-7.483127117,3.899763823,-4.650874138
1.429526,-0.002269422,0.012085737,0.009526631,-7.489061356,3.895672798,-4.644202232
1.432525,-0.002056676,0.014746207,0.011016857,-7.485505104,3.907542706,-4.640628338
1.437087,-0.001527558,0.017405989,0.01271928,-7.491154194,3.91383934,-4.634456635
1.437087,-0.001527558,0.017405989,0.01271928,-7.491154194,3.91383934,-4.634456635
1.440284,-0.000140977,0.020279692,0.014209064,-7.514842033,3.916989803,-4.605690479
1.444282,-0.000672682,0.022515213,0.015805935,-7.544421196,3.939535856,-4.590476036
1.449561,-0.001950145,0.023046788,0.017508291,-7.559565544,3.968848228,-4.585009098
1.452392,-0.001842114,0.024217632,0.018253302,-7.594368935,3.988226891,-4.557188034
1.67822,0.007740157,0.01091757,0.018892806,-7.484966278,3.951644182,-4.62366581
1.781069,-0.018657673,-0.027717533,0.016442977,-7.553657532,3.902237415,-4.656294346
1.789787,-0.018976472,-0.024950437,0.015911931,-7.529750824,3.904373407,-4.684577942
1.794468,-0.01855148,-0.022713207,0.01495393,-7.534245968,3.916509628,-4.704329014
1.797184,-0.018232724,-0.020583641,0.014847708,-7.53330183,3.920148373,-4.688627243
1.801258,-0.018232707,-0.018670611,0.014316949,-7.548642635,3.920897007,-4.676757813
1.805182,-0.017488131,-0.018139431,0.014635245,-7.55837059,3.922311783,-4.67295742
1.809336,-0.017489262,-0.015373198,0.013783501,-7.538059235,3.927900791,-4.690770149
1.813572,-0.015891803,-0.012500817,0.013039979,-7.535171986,3.950404882,-4.671544075
1.817616,-0.015784442,-0.011434294,0.013145718,-7.538999081,3.97126174,-4.657041073
1.82933,-0.013124089,-0.00749723,0.013783502,-7.559770584,4.026745319,-4.614512444
1.833309,-0.01312297,-0.006008449,0.0137835,-7.589842319,4.036191463,-4.59191227
1.833309,-0.01312297,-0.006008449,0.0137835,-7.589842319,4.036191463,-4.59191227
1.837863,-0.014719485,-0.004835755,0.014314686,-7.606163979,4.055356026,-4.572206974
1.841579,-0.015889052,-0.00504751,0.014847729,-7.598134041,4.039145947,-4.548388958
1.845178,-0.017168501,-0.003668086,0.014847713,-7.592221737,4.027246475,-4.544630528
1.849297,-0.018125171,-0.002707309,0.015378905,-7.591262817,4.017810345,-4.522258759
1.853286,-0.018445048,-0.002707313,0.01644326,-7.606634617,3.990676165,-4.523707867
1.85708,-0.020572493,-0.0032385,0.016444063,-7.602162361,3.984355688,-4.533649921
1.881073,-0.019084588,-0.001855968,0.018040391,-7.620826721,3.929139137,-4.583332062
1.88605,-0.018766683,-0.001963651,0.017827908,-7.579219818,3.963736773,-4.580254555
1.902058,-0.023553804,-0.001535082,0.015272088,-7.578730106,4.019274712,-4.502094746
1.906854,-0.024829928,-0.003345199,0.01357108,-7.562883854,4.036693573,-4.485423565
1.911267,-0.026640041,-0.004835758,0.013570931,-7.536864758,4.038627625,-4.483258724
1.917841,-0.029087745,-0.00483577,0.011655866,-7.488349915,4.06068325,-4.56930542
1.922039,-0.030896654,-0.004835753,0.011655069,-7.475804329,4.069415092,-4.567420959
1.926856,-0.031745903,-0.004306051,0.010912496,-7.466821671,4.068659782,-4.586912155
1.930357,-0.032812562,-0.003558918,0.010058621,-7.462312222,4.078863144,-4.617337704
1.930357,-0.032812562,-0.003558918,0.010058621,-7.462312222,4.078863144,-4.617337704
1.933884,-0.032918651,-0.003344725,0.009526613,-7.473453045,4.061405659,-4.602830887
1.938014,-0.032599274,-0.001749413,0.009526625,-7.489765167,4.070862293,-4.62279129
1.949967,-0.033131782,0.001762258,0.009633445,-7.493311405,4.067722797,-4.638493538
1.954391,-0.031856053,0.003570391,0.008462391,-7.500172138,4.071590424,-4.621171474
1.957986,-0.032706089,0.004529367,0.008249576,-7.49662447,4.057055473,-4.638251781
1.962044,-0.034728244,0.003678001,0.008143279,-7.47627449,4.029430866,-4.655364037
1.967361,-0.034196012,0.005167625,0.006653339,-7.473908901,4.031126499,-4.655367374
1.969884,-0.033238206,0.007615344,0.005057021,-7.461843967,4.037671089,-4.664633751
1.974369,-0.033131778,0.008254162,0.004737652,-7.468704224,4.010285854,-4.657979965
1.97802,-0.032280274,0.00910538,0.004524791,-7.471070766,4.005926609,-4.657265186
1.981871,-0.03334463,0.01080825,0.00250277,-7.468703747,3.991626978,-4.666298389
1.987429,-0.032173976,0.011553235,0.000800026,-7.482664108,3.972725868,-4.688641071
2.00188,-0.029727206,0.013575251,-0.003775323,-7.556252956,3.903908014,-4.57550621
2.007257,-0.02983271,0.011766062,-0.004840316,-7.580860138,3.908993959,-4.574552536
2.009872,-0.031216197,0.011659629,-0.00664949,-7.596240044,3.9009974,-4.581445217
2.01445,-0.03110948,0.011873359,-0.008033931,-7.591747761,3.87263155,-4.576224327
2.01445,-0.03110948,0.011873359,-0.008033931,-7.591747761,3.87263155,-4.576224327
2.018126,-0.031536929,0.009952208,-0.00856507,-7.596002579,3.867088795,-4.570720673
2.022001,-0.03121566,0.007829118,-0.009842019,-7.604528904,3.901477337,-4.563378334
2.026031,-0.031854719,0.00718965,-0.010161171,-7.607354164,3.921106815,-4.584046841
2.030769,-0.029727485,0.005594789,-0.010481874,-7.606425285,3.935408115,-4.609713554
2.033999,-0.030151967,0.004422974,-0.009416468,-7.600499153,3.943646669,-4.610204697
2.038348,-0.029194569,0.004529379,-0.00984216,-7.609960079,3.958669662,-4.634683132
2.061986,-0.023340967,-0.002388037,-0.009203618,-7.65160799,4.023129463,-4.588100433
2.066043,-0.024085259,-0.006005719,-0.008671504,-7.650429249,4.008820057,-4.547019482
2.071266,-0.024618026,-0.007921986,-0.008565098,-7.638594627,4.025794029,-4.509901524
2.074049,-0.025362987,-0.009515652,-0.00856508,-7.61258173,4.001350403,-4.487820625
2.078357,-0.026214357,-0.01196602,-0.00782014,-7.60357523,3.989688396,-4.475199699
2.081844,-0.025682246,-0.012498131,-0.008565097,-7.567849636,3.998895407,-4.475674629
2.086122,-0.027384996,-0.013349502,-0.008351997,-7.535670757,3.997689962,-4.48922205
2.091468,-0.027384864,-0.012817516,-0.008033139,-7.509402752,3.994532108,-4.515841007
2.098395,-0.029939126,-0.008666566,-0.006330879,-7.475327015,4.011258602,-4.567883968
2.101861,-0.029726274,-0.006112804,-0.005691728,-7.481244564,4.011013508,-4.579543591
2.101861,-0.029726274,-0.006112804,-0.005691728,-7.481244564,4.011013508,-4.579543591
2.114031,-0.028023841,0.001976419,-0.004095618,-7.522176743,4.054880619,-4.614481926
2.118369,-0.02834239,0.004210922,-0.003136874,-7.521007538,4.053893566,-4.600459099
2.122027,-0.028129574,0.004742229,-0.001966835,-7.535194397,4.041059494,-4.625187874
2.125891,-0.027810678,0.006444987,-0.000583468,-7.544421196,4.048816681,-4.613057137
2.130772,-0.028236374,0.006870647,-0.001009143,-7.553648949,4.041546345,-4.586198807
2.133863,-0.028768478,0.007402644,-0.001221996,-7.550573826,4.028462887,-4.618761063
2.138011,-0.028874904,0.008466987,-0.001328419,-7.556015491,4.033307552,-4.612344265
2.142594,-0.029085884,0.009744057,-0.002179791,-7.570440292,4.02680254,-4.576445103
2.145885,-0.029407142,0.013468561,-0.001222027,-7.579204082,3.984121799,-4.590950012
2.151272,-0.029087875,0.016129242,-0.001328421,-7.59316349,3.955762148,-4.599985123
2.382807,-0.070593223,-0.059217516,-0.014843836,-7.476988316,3.98654604,-4.626843929
2.487984,-0.012698705,-0.019521795,-0.014950425,-7.616353989,4.044698715,-4.530581474
2.491623,-0.011314479,-0.018457767,-0.015163257,-7.599311352,4.045188904,-4.488962173
2.496796,-0.010038343,-0.016116615,-0.016014639,-7.567611694,4.059476376,-4.470207691
2.499978,-0.010784769,-0.014520131,-0.015801808,-7.557899475,4.066513538,-4.490659714
2.503614,-0.010145432,-0.012711778,-0.014950416,-7.558382034,4.075715542,-4.472599506
2.503614,-0.010145432,-0.012711778,-0.014950416,-7.558382034,4.075715542,-4.472599506
2.508025,-0.009718955,-0.012285284,-0.013992753,-7.554125309,4.100689411,-4.474246502
2.511567,-0.008761147,-0.010901806,-0.01463102,-7.543710709,4.104554176,-4.502769947
2.516507,-0.007164164,-0.010156852,-0.013779904,-7.545844078,4.082492352,-4.532248497
2.519622,-0.00780322,-0.009624727,-0.013034701,-7.549389839,4.069174767,-4.519411087
2.531445,-0.004716322,-0.004409264,-0.00898999,-7.517195702,4.045660973,-4.629950523
2.556006,-0.004185,0.009105528,-0.003348033,-7.47554636,4.10164547,-4.643472195
2.559719,-0.004078586,0.011020058,-0.001434828,-7.464452267,4.092689991,-4.666531086
2.563866,-0.003440032,0.012404552,-0.001115566,-7.454037666,4.093667984,-4.66796875
2.568264,-0.002907845,0.012298077,-0.002073463,-7.457584858,4.108671665,-4.630168438
2.571495,-0.002800592,0.013043801,-0.001967076,-7.464440823,4.121272087,-4.608759403
2.576541,-0.00333363,0.014107357,-0.000583454,-7.499937534,4.132419109,-4.607590199
2.579723,-0.00407939,0.014853108,-0.001009137,-7.513433456,4.142837524,-4.567399025
2.583439,-0.005355645,0.014639467,-0.00015776,-7.532589912,4.145989418,-4.564332008
2.588284,-0.007698269,0.012085602,0.001437644,-7.555072784,4.149375916,-4.531502247
2.599603,-0.014508862,0.007506594,0.005379177,-7.645489216,4.164641857,-4.523214817
2.604243,-0.015997713,0.004849169,0.005589156,-7.661552906,4.151332378,-4.502774239
2.604243,-0.015997713,0.004849169,0.005589156,-7.661552906,4.151332378,-4.502774239
2.607469,-0.016743064,0.003465828,0.00505679,-7.680475235,4.138488293,-4.533896446
2.612271,-0.018234303,0.001443142,0.006227557,-7.66581583,4.112098217,-4.524628162
2.615471,-0.019083673,-0.002281097,0.007504644,-7.6842556,4.071105003,-4.590480804
2.62001,-0.018872036,-0.006114403,0.007931112,-7.696820259,4.048110962,-4.557890892
2.623661,-0.018764811,-0.008454101,0.008462424,-7.692306042,4.024341583,-4.626367569
2.62759,-0.017913444,-0.011859985,0.008995203,-7.671012878,4.008125305,-4.596645355
2.632211,-0.015572153,-0.01398804,0.00952664,-7.663439274,3.995019674,-4.595706463
2.635574,-0.014294294,-0.01739433,0.010484447,-7.635536194,3.982655525,-4.586672783
2.647622,-0.016315889,-0.030586284,0.008570025,-7.649452686,3.96690464,-4.508777618
2.652625,-0.016635574,-0.035062768,0.007611072,-7.654232502,3.943633556,-4.458331108
2.655743,-0.017062079,-0.039742671,0.00718507,-7.670303822,3.948978424,-4.436212063
2.660472,-0.016957352,-0.045276102,0.004843608,-7.676925659,3.969794273,-4.404863358
2.663583,-0.018339107,-0.051129304,0.002609202,-7.680238724,3.992838621,-4.39272356
2.667595,-0.02121038,-0.057405535,0.001864248,-7.673141479,4.004952908,-4.387713432
2.672004,-0.023446837,-0.063366763,0.00080003,-7.68804121,4.008831501,-4.408154964
2.675667,-0.025575677,-0.069753937,-0.001008999,-7.665554523,4.040090084,-4.418386459
2.675667,-0.025575677,-0.069753937,-0.001008999,-7.665554523,4.040090084,-4.418386459
2.681278,-0.025895052,-0.073477924,-0.002073348,-7.640014172,4.042273521,-4.453094959
2.683474,-0.026536297,-0.075928263,-0.003456047,-7.621799469,4.066733837,-4.440658093
2.695684,-0.025682233,-0.082098097,-0.006649501,-7.551519394,4.086134911,-4.545792103
2.700412,-0.024724832,-0.082523786,-0.008458273,-7.525256157,4.110126495,-4.550307274
2.704547,-0.022933405,-0.083765179,-0.010161093,-7.509917259,4.12005806,-4.545158863
2.708486,-0.022489585,-0.083693616,-0.010693552,-7.472720146,4.13942337,-4.533894062
2.71345,-0.021318581,-0.082630187,-0.010161964,-7.462079525,4.168032646,-4.528445244
2.716426,-0.020893326,-0.083482392,-0.010906884,-7.451427937,4.18501091,-4.508228302
2.733186,-0.022276655,-0.085716434,-0.013673241,-7.377613068,4.206088066,-4.439074993
2.736296,-0.021212274,-0.084438466,-0.012821984,-7.375474453,4.192513466,-4.437165737
2.740881,-0.020361142,-0.0824164,-0.012821991,-7.379274368,4.183800697,-4.436944485
2.744462,-0.019084068,-0.081246726,-0.013779724,-7.389201164,4.184276581,-4.440022469
2.757887,-0.016104218,-0.076563366,-0.014844749,-7.440790176,4.156890392,-4.430743694
2.764459,-0.014508102,-0.070177644,-0.013991576,-7.516509056,4.129731655,-4.472111702
2.768441,-0.013549956,-0.06549643,-0.014311956,-7.520287037,4.114247799,-4.498019218
2.768441,-0.013549956,-0.06549643,-0.014311956,-7.520287037,4.114247799,-4.498019218
2.772415,-0.011315296,-0.062196381,-0.015268867,-7.536146641,4.088064194,-4.502279758
2.777174,-0.010783133,-0.059004519,-0.014737588,-7.568082333,4.060205936,-4.492312908
2.781459,-0.008547507,-0.055811077,-0.015056003,-7.587490082,4.05075264,-4.472337723
2.784605,-0.008654756,-0.055173319,-0.014205497,-7.59363699,4.02385664,-4.443350315
2.788516,-0.00599178,-0.051659029,-0.013353249,-7.631742001,3.996225834,-4.440274239
2.792471,-0.002695077,-0.047085404,-0.014631134,-7.619903564,3.977089882,-4.482557774
3.022603,-0.004397859,0.026982738,0.029319067,-7.626279831,4.083009243,-4.409360409
3.125582,-0.023553811,0.004844326,0.000803574,-7.494915009,3.891327381,-4.476101398
3.129391,-0.024511419,0.005273388,-0.001540141,-7.54843092,3.891296625,-4.450501919
3.133087,-0.023660973,0.006763489,-0.002178858,-7.569722176,3.922057152,-4.422945023
3.137078,-0.022065023,0.006870653,-0.003775183,-7.567374706,3.938311577,-4.431215763
3.142461,-0.020681722,0.006870641,-0.005793804,-7.572545528,3.981082439,-4.437414646
3.149648,-0.021102948,0.007934868,-0.009729046,-7.605692863,4.030102253,-4.414854527
3.153068,-0.020254545,0.007934867,-0.012394479,-7.62651968,4.069643497,-4.421465397
3.157233,-0.020148685,0.007192425,-0.013886187,-7.627261639,4.098918915,-4.427423
3.161206,-0.019296927,0.006550566,-0.014630332,-7.63692379,4.089534283,-4.429101944
3.161206,-0.019296927,0.006550566,-0.014630332,-7.63692379,4.089534283,-4.429101944
3.173615,-0.016746204,0.003677983,-0.014629059,-7.642149448,4.138938427,-4.467806339
3.177199,-0.014295671,0.002405095,-0.016972238,-7.639564037,4.137277603,-4.484458923
3.181222,-0.012701795,0.001549554,-0.017078858,-7.618493557,4.111367702,-4.473991394
3.18522,-0.011634177,0.001549568,-0.017078858,-7.613988876,4.094371796,-4.490415573
3.189996,-0.009617629,0.001549556,-0.016336268,-7.611157417,4.082540512,-4.487086296
3.213881,-0.005354623,0.008362724,-0.014525495,-7.640958309,3.965938568,-4.424367428
3.217094,-0.005248381,0.008680831,-0.014632269,-7.679786205,3.961088181,-4.412683964
3.222063,-0.006313821,0.007934887,-0.015376559,-7.682369709,3.951895714,-4.407732964
3.225226,-0.004612141,0.008892482,-0.016652297,-7.690889359,3.978750467,-4.400784969
3.22925,-0.003014924,0.008999102,-0.017292259,-7.690878868,4.012197495,-4.399407387
3.241189,-0.00333364,0.007722601,-0.015801422,-7.719291687,4.064570904,-4.381552219
3.246935,-0.004928201,0.005896566,-0.016369849,-7.710255623,4.059473991,-4.394016743
3.253873,-0.004397856,0.003678006,-0.014099682,-7.684478283,4.035238743,-4.406729698
3.25912,-0.004397858,0.004104095,-0.013354486,-7.688523769,4.034766197,-4.439296722
3.261861,-0.005355658,0.003145899,-0.011864177,-7.670300961,4.0185256,-4.463077545
3.266045,-0.003759327,0.002400936,-0.012502713,-7.637174606,4.021433353,-4.467831135
3.266045,-0.003759327,0.002400936,-0.012502713,-7.637174606,4.021433353,-4.467831135
3.270843,-0.005036121,0.001549573,-0.011757757,-7.626999855,4.028703213,-4.499915123
3.274316,-0.004291436,0.001230564,-0.010799961,-7.60357666,4.025063992,-4.509191513
3.278349,-0.004078327,0.000804885,-0.00941674,-7.576608181,4.011014938,-4.471168518
3.282036,-0.004078856,0.000485341,-0.008884233,-7.573760509,3.994293213,-4.50181818
3.294029,-0.003759272,0.001549563,-0.008033791,-7.571173668,4.000358105,-4.427409649
3.299237,-0.004289838,0.001338056,-0.007610228,-7.594798565,3.996716738,-4.416014194
3.302016,-0.005674653,0.000485352,-0.00643666,-7.591981888,4.012467384,-4.389636517
3.309989,-0.009079888,0.00069793,-0.006224085,-7.577080727,4.055831432,-4.361596107
3.314975,-0.009718953,0.001549566,-0.005372442,-7.576126099,4.079590797,-4.366093636
3.319751,-0.010463775,0.001336857,-0.004627353,-7.569975853,4.090978622,-4.38416481
3.321981,-0.011740834,0.001017332,-0.004414781,-7.574947357,4.100917339,-4.367767334
3.326053,-0.012698769,0.000805418,-0.001754889,-7.571632385,4.095589161,-4.376067638
3.330023,-0.013656564,-0.000472447,-0.001541383,-7.573051929,4.092194557,-4.380838871
3.334371,-0.01450794,0.000378798,0.000586919,-7.568319321,4.084436417,-4.425041676
3.349886,-0.01397583,0.002081683,0.006014704,-7.566189766,4.072806835,-4.417442322
3.35439,-0.013975834,0.002081672,0.00707892,-7.569502831,4.066263676,-4.420294762
3.35439,-0.013975834,0.002081672,0.00707892,-7.569502831,4.066263676,-4.420294762
3.358684,-0.013975834,0.003570523,0.008567762,-7.565002441,4.072317123,-4.39891243
3.362037,-0.013975827,0.004742231,0.011229249,-7.574470997,4.073776722,-4.384880066
